Schedule_ID,DZ_mm,W,H,Err_mean_mm,Err_P1P2_mm,Err_P3P4_mm,Err_P5P6_mm,Err_P7P8_mm
202511201026498851,1849.0,10,-5,10.904621400000021,14.016921600000023,7.174705000000017,9.270438000000013,13.156421000000027
202511201026498851,1849.0,10,0,3.8659542499999815,9.864769200000001,2.8872867999999925,2.2379931999999823,0.4737677999999505
202511201026498851,1849.0,10,5,8.814806400000004,7.670479999999975,0.6790270000000419,15.519901199999959,11.389817400000037
202511201026498851,1849.0,10,10,14.273398800000006,3.6504370000000335,3.58200760000002,25.328489999999988,24.532660599999986
202511201026498852,1842.0,-10,-10,36.08460624999998,45.21503899999993,43.47025499999995,23.710763000000043,31.942367999999988
202511201026498852,1842.0,-10,-5,28.542570750000046,45.285875800000085,43.54321560000003,8.239237000000026,17.101954600000045
202511201026498852,1842.0,-10,0,24.557593399999995,44.74508380000002,42.733538599999974,8.47632779999999,2.2754233999999998
202511201026498852,1842.0,-10,5,31.46137040000001,45.271212200000036,43.455791,23.264830800000027,13.853647599999977
202511201026498852,1842.0,-10,10,37.604423250000025,44.84550800000011,42.78191799999991,33.64842300000009,29.141843999999992
202511201026498852,1842.0,-5,-10,27.476163500000013,28.183115999999927,26.385132000000112,24.070047000000045,31.266358999999973
202511201026498852,1842.0,-5,-5,20.4024174,27.944050799999967,26.1458576,9.980091399999992,17.53966980000005
202511201026498852,1842.0,-5,0,15.367246249999994,27.569525000000112,25.751702999999907,7.622986999999966,0.5247699999999895
202511201026498852,1842.0,-5,5,22.04244124999999,27.50641760000003,25.68784660000001,21.215745199999947,13.759755599999972
202511201026498852,1842.0,-5,10,29.086015850000003,27.41718920000003,25.5362028,34.01368520000001,29.376986199999966
202511201026498852,1842.0,0,-10,20.093041149999998,13.478779999999961,11.753323599999977,24.494680800000015,30.645380200000044
202511201026498852,1842.0,0,-5,13.15909680000001,14.080017999999972,12.349906800000008,9.249490400000013,16.956972000000043
202511201026498852,1842.0,0,0,8.1190608,12.93938279999993,10.943615199999929,7.672403800000029,0.9208414000001085
202511201026498852,1842.0,0,5,15.187763699999994,13.389796600000045,11.492207999999982,21.51844540000002,14.350604799999928
202511201026498852,1842.0,0,10,21.96206545000006,13.016812400000072,10.834053200000062,33.89357120000009,30.10382500000001
202511201026498852,1842.0,5,-10,15.578224750000004,2.833712000000105,4.60971799999993,24.032866000000013,30.83660299999997
202511201026498852,1842.0,5,-5,8.708658999999965,3.561178799999925,5.338918800000011,9.170188399999962,16.76434999999997
202511201026498852,1842.0,5,0,4.095358950000002,3.5084739999999783,5.305294999999887,6.834906800000044,0.7327600000000984
202511201026498852,1842.0,5,5,11.377673749999984,3.7394819999999527,5.660980000000109,22.29077099999995,13.81946199999993
202511201026498852,1842.0,5,10,18.3276965,3.412405000000035,5.237123000000111,33.61183099999994,31.049426999999923
202511201026498852,1842.0,10,-10,23.045680249999972,17.83185299999991,19.673052000000094,23.945709999999963,30.73210599999993
202511201026498852,1842.0,10,-5,15.646545749999916,17.591674999999896,19.267646999999897,8.894154999999955,16.832705999999916
202511201026498852,1842.0,10,0,11.944257450000038,18.085698200000067,20.182246000000077,8.382186200000046,1.1268993999999566
202511201026498852,1842.0,10,5,18.388147650000008,17.714853999999924,19.526744000000054,22.901715800000012,13.409276800000043
202511201026498852,1842.0,10,10,26.304290999999967,19.08806480000003,21.953204399999958,34.29488139999994,29.881013399999937
202511201026498853,1856.0,-10,-10,55.5388123,75.08300139999997,79.10232359999998,15.496677999999998,52.47324620000004
202511201026498853,1856.0,-10,-5,54.842895150000004,73.35842340000002,77.42060459999998,31.456913599999986,37.13563900000001
202511201026498853,1856.0,-10,0,55.23449674999997,73.95556499999998,77.95791699999995,47.02728400000001,21.997220999999968
202511201026498853,1856.0,-10,5,55.07495705000001,73.86909739999999,77.87077620000002,62.44008000000001,6.119874600000003
202511201026498853,1856.0,-10,10,59.674781700000004,73.77924140000002,77.8827634,77.85491900000002,9.182202999999982
202511201026498853,1856.0,-5,-10,47.90160840000001,58.97877040000001,62.751323400000025,16.566175999999995,53.31016380000001
202511201026498853,1856.0,-5,-5,47.3841124,59.491860599999995,63.543298999999976,29.930361400000038,36.57092859999998
202511201026498853,1856.0,-5,0,47.7750842,58.69965,62.6057104,47.53839760000001,22.25657879999999
202511201026498853,1856.0,-5,5,46.53129495000001,58.3671286,62.515631400000004,60.309718,4.932701800000041
202511201026498853,1856.0,-5,10,51.94752525,58.26225039999997,62.18748980000002,78.27307679999998,9.067284000000019
202511201026498853,1856.0,0,-10,40.01615624999999,44.0397328,48.19489399999998,16.26080879999995,51.569189400000006
202511201026498853,1856.0,0,-5,39.3000029,43.39725699999999,47.42706999999996,29.991319000000022,36.384365600000024
202511201026498853,1856.0,0,0,39.65063494999999,43.36930359999999,47.47867859999999,47.22000639999999,20.53455119999999
202511201026498853,1856.0,0,5,39.33898090000001,43.491346200000024,47.493103800000014,60.99153120000003,5.379942399999981
202511201026498853,1856.0,0,10,44.853026899999996,43.22037719999999,47.43074839999999,77.41229840000001,11.348683600000005
202511201026498853,1856.0,5,-10,32.76427255,28.756588799999985,32.65268499999998,17.28382140000001,52.363995000000045
202511201026498853,1856.0,5,-5,31.999949300000008,28.54500299999995,32.55599620000005,30.34183900000005,36.556959000000006
202511201026498853,1856.0,5,0,32.007537449999994,27.613307799999962,31.625892600000043,47.871939999999974,20.919009400000007
202511201026498853,1856.0,5,5,31.1875223,27.271595000000048,31.37086099999999,60.96243900000002,5.145194199999946
202511201026498853,1856.0,5,10,36.9757527,27.462642000000006,31.46627179999996,79.01170720000002,9.962389800000006
202511201026498853,1856.0,10,-10,24.558733000000014,13.351856999999995,17.457994999999983,16.267184000000043,51.15789600000005
202511201026498853,1856.0,10,-5,23.869658799999982,12.38378359999999,16.374513599999954,30.376910599999974,36.34342740000002
202511201026498853,1856.0,10,0,23.485110400000014,11.31927480000004,15.370937200000004,47.20147300000001,20.0487566
202511201026498853,1856.0,10,5,23.98500695000002,12.314867400000002,16.28152100000002,61.69180300000003,5.6518364000000245
202511201026498853,1856.0,10,10,29.400167400000004,12.145528800000012,16.30606399999997,78.43171720000002,10.71735960000001
202511201026498854,1804.0,-10,-10,29.44612605000001,44.29383500000004,46.850380199999975,0.9271474000000126,25.713141600000018
202511201026498854,1804.0,-10,-5,29.231231949999994,44.00283880000002,46.72910039999997,14.075478999999996,12.117509599999995
202511201026498854,1804.0,-10,0,31.940801500000003,44.63914420000001,47.13605360000001,29.98716300000001,6.000845199999981
202511201026498854,1804.0,-10,5,39.23958135000001,44.86533480000003,47.482396000000016,44.37172499999999,20.238869599999997
202511201026498854,1804.0,-10,10,47.44575145000001,44.38348760000004,46.86118960000003,61.520978200000016,37.01735039999996
202511201026498854,1804.0,-5,-10,22.676912950000013,30.904992200000017,33.32179520000004,1.3197471999999835,25.161117200000014
202511201026498854,1804.0,-5,-5,22.004623900000002,30.109583199999996,32.59024360000003,13.282062799999995,12.036605999999983
202511201026498854,1804.0,-5,0,24.497472800000004,29.646918600000028,32.164262999999984,30.464663399999996,5.714046200000007
202511201026498854,1804.0,-5,5,31.025617299999976,28.877126199999974,31.60671439999992,44.28985799999998,19.32877060000003
202511201026498854,1804.0,-5,10,40.243606500000006,29.85547620000002,32.30042179999996,61.764246200000024,37.05428180000001
202511201026498854,1804.0,0,-10,13.553200599999986,12.78414899999998,15.24485999999997,0.5906983999999966,25.593094999999995
202511201026498854,1804.0,0,-5,13.308629150000002,13.633878800000048,16.29930779999995,12.859082599999988,10.442247400000019
202511201026498854,1804.0,0,0,16.358429799999993,13.295398000000024,15.68386459999997,30.187197400000013,6.267259199999967
202511201026498854,1804.0,0,5,23.378669500000008,12.882853599999999,15.565401800000018,44.46475939999998,20.60166320000003
202511201026498854,1804.0,0,10,31.739667599999997,12.710201600000026,15.120534599999974,61.77382459999999,37.354109599999994
202511201026498854,1804.0,5,-10,7.0906300500000325,0.6374884000000293,1.7237370000000738,0.943852599999991,25.057442200000036
202511201026498854,1804.0,5,-5,6.737104099999999,1.1081373999999868,1.468802800000003,13.002722799999992,11.368753400000013
202511201026498854,1804.0,5,0,9.751055050000002,0.6324903999999606,1.7063642000000072,30.009824000000002,6.655541600000038
202511201026498854,1804.0,5,5,16.70026114999998,1.9141371999999592,0.7903189999999085,43.65221900000002,20.44436940000005
202511201026498854,1804.0,5,10,25.4971314,2.0087533999999776,0.328736200000003,60.72170780000001,38.92932820000001
202511201026498854,1804.0,10,-10,15.209843499999995,18.177806799999964,15.668932200000018,1.6632998000000043,25.329335199999992
202511201026498854,1804.0,10,-5,14.13530065,18.084458399999995,15.450407999999971,12.361441200000012,10.64489500000002
202511201026498854,1804.0,10,0,17.560511699999996,18.544323199999962,16.043695799999977,29.890668000000026,5.763359800000012
202511201026498854,1804.0,10,5,24.570778100000005,18.270090200000006,15.645089400000007,43.47699419999999,20.890938600000027
202511201026498854,1804.0,10,10,32.960045499999964,17.96876939999993,15.553925999999956,60.672161,37.64532559999998
202511201026498856,1778.0,-10,-10,34.210510049999996,36.12071859999999,32.560609,39.407200999999986,28.753511600000024
202511201026498856,1778.0,-10,-5,25.543790549999972,36.44736479999999,32.76109199999996,21.40824639999996,11.55845899999997
202511201026498856,1778.0,-10,0,20.530901699999994,37.49025379999996,33.916471800000025,8.08313760000001,2.63374359999998
202511201026498856,1778.0,-10,5,25.181121949999977,37.32840580000002,33.60769659999996,9.988881799999945,19.79950359999998
202511201026498856,1778.0,-10,10,32.201786350000006,37.53112539999999,33.94206619999998,23.883482800000046,33.450471000000014
202511201026498856,1778.0,-5,-10,25.540397400000018,18.893615200000045,15.313814199999978,38.604784400000014,29.34937580000003
202511201026498856,1778.0,-5,-5,16.838919750000002,19.19132300000001,15.453478800000017,21.219131999999945,11.491745200000036
202511201026498856,1778.0,-5,0,10.607129599999984,18.698859000000017,15.12726859999998,6.881531599999971,1.7208591999999725
202511201026498856,1778.0,-5,5,16.18876450000002,19.211288999999965,15.473105000000032,10.11198800000011,19.95867599999997
202511201026498856,1778.0,-5,10,22.881268549999977,18.754537599999985,15.148364399999968,23.49241699999998,34.12975519999998
202511201026498856,1778.0,0,-10,19.066581649999996,6.052723199999991,2.466185799999971,38.68851960000002,29.058898
202511201026498856,1778.0,0,-5,10.031393000000014,5.696737400000029,1.9486587999999982,20.992878800000017,11.487297000000014
202511201026498856,1778.0,0,0,4.553662250000014,5.905601600000045,2.2883964000000336,7.484472600000027,2.5361783999999488
202511201026498856,1778.0,0,5,9.527577099999997,5.78895600000003,2.027494999999976,10.18499300000003,20.10886439999995
202511201026498856,1778.0,0,10,16.646646750000023,6.191665600000033,2.580899400000021,24.306205000000045,33.507817
202511201026498856,1778.0,5,-10,23.791415849999982,12.042622999999981,15.66469519999996,38.85075679999996,28.607588400000026
202511201026498856,1778.0,5,-5,14.720207900000009,12.013656400000013,15.62865180000001,20.727153,10.51137040000001
202511201026498856,1778.0,5,0,9.330633749999977,12.014661799999953,15.634982400000013,7.184937199999967,2.487953599999969
202511201026498856,1778.0,5,5,14.848321699999985,12.260131000000001,16.007805600000005,11.553858199999969,19.571491999999967
202511201026498856,1778.0,5,10,21.46709525,12.072877999999946,15.703220999999981,24.81428600000004,33.27799600000003
202511201026498856,1778.0,10,-10,24.56413525000002,13.51042700000005,17.300050000000056,38.687141,28.75892299999998
202511201026498856,1778.0,10,-5,15.487523600000037,13.547982000000047,17.17366340000003,20.10977300000002,11.11867600000005
202511201026498856,1778.0,10,0,10.129482700000006,13.5123112,17.29924040000003,7.193423000000029,2.5129561999999623
202511201026498856,1778.0,10,5,15.826688800000017,14.205629000000044,17.955297199999972,11.567506000000094,19.578322999999955
202511201026498856,1778.0,10,10,22.31955225000001,13.761239000000046,17.38721799999996,24.900973000000025,33.22877900000003
202511201026498857,1759.0,-10,-10,31.31015389999998,35.77734919999993,28.96962880000001,21.97732239999998,38.51631520000001
202511201026498857,1759.0,-10,-5,23.007871749999996,34.736994000000095,28.2528769999999,6.30788199999995,22.733734000000027
202511201026498857,1759.0,-10,0,19.878971449999984,34.948462199999994,28.269743999999992,9.421299599999974,6.876379999999972
202511201026498857,1759.0,-10,5,23.91340405000002,34.36263560000007,27.732649800000036,25.387393999999993,8.170936799999982
202511201026498857,1759.0,-10,10,30.334542250000027,34.833488799999984,28.232244400000035,33.68883000000001,24.58360580000008
202511201026498857,1759.0,-5,-10,22.845977849999986,18.972878999999967,12.312583199999972,21.588988200000017,38.50946099999999
202511201026498857,1759.0,-5,-5,14.942033700000014,18.757823000000094,12.245191799999976,5.975283999999965,22.789836000000015
202511201026498857,1759.0,-5,0,11.976627000000015,18.789671800000043,12.127754799999959,9.95157840000004,7.037503000000015
202511201026498857,1759.0,-5,5,16.15581554999999,18.731226600000035,12.079043399999957,25.882087999999975,7.930904199999986
202511201026498857,1759.0,-5,10,22.424511150000036,18.935660800000004,12.29650000000006,33.6253698,24.840514000000077
202511201026498857,1759.0,0,-10,16.67848384999998,3.9769203999999263,2.8586266000000706,21.18848299999995,38.68990539999998
202511201026498857,1759.0,0,-5,8.77581385000001,3.3528768000001037,3.2068843999999443,6.045586000000004,22.497908199999983
202511201026498857,1759.0,0,0,5.894560450000012,3.2800477999999655,3.422247800000014,10.017367800000034,6.858578400000033
202511201026498857,1759.0,0,5,10.190467749999982,2.915130599999975,3.7933321999999405,25.77568879999999,8.277719400000024
202511201026498857,1759.0,0,10,16.330476449999992,3.520268399999941,3.1498826000000464,33.55987099999997,25.091883800000005
202511201026498857,1759.0,5,-10,22.774097399999977,12.366801199999964,19.093588399999952,20.852709200000003,38.78329079999999
202511201026498857,1759.0,5,-5,15.03827720000002,12.569224800000029,19.02529400000003,6.3898656000000305,22.168724399999995
202511201026498857,1759.0,5,0,12.223170450000008,12.451934600000051,19.18819239999998,10.319468600000029,6.9330861999999795
202511201026498857,1759.0,5,5,16.208559999999977,12.227754000000004,18.857340999999906,24.841871999999967,8.907273000000032
202511201026498857,1759.0,5,10,22.59709774999999,12.425549000000046,19.123333,33.81420299999991,25.025306
202511201026498857,1759.0,10,-10,29.94078375000001,26.72711800000002,33.63986399999999,21.11235099999999,38.28380200000004
202511201026498857,1759.0,10,-5,22.5449845,27.66536599999995,34.164367000000084,6.469928999999979,21.88027599999998
202511201026498857,1759.0,10,0,19.82501225000001,27.607662999999995,34.51983100000007,10.410483,6.762071999999989
202511201026498857,1759.0,10,5,24.08298650000006,27.844630000000045,34.50087600000006,25.320576000000077,8.665864000000056
202511201026498857,1759.0,10,10,30.503297299999986,27.979284399999916,34.83913639999996,34.376429999999985,24.81833840000008
202511201026498858,1736.0,-10,-10,39.47217340000002,56.40823020000007,75.38526980000006,11.552568799999971,14.542624799999999
202511201026498858,1736.0,-10,-5,34.429768599999996,55.381786799999965,74.42111120000004,4.748428999999987,3.1677473999999846
202511201026498858,1736.0,-10,0,41.68188629999999,55.56595739999993,74.48321220000003,18.69516220000005,17.983213399999954
202511201026498858,1736.0,-10,5,49.86638215000001,55.24622720000002,74.08926580000006,35.93548159999998,34.19455399999997
202511201026498858,1736.0,-10,10,56.4032931,53.82910240000001,72.65730780000004,50.781421199999954,48.34534099999998
202511201026498858,1736.0,-5,-10,30.189983399999996,38.065468800000005,56.886778999999976,10.971388999999952,14.836296800000037
202511201026498858,1736.0,-5,-5,24.79371835,37.2086104,56.175406199999955,3.5241518000000043,2.266705000000047
202511201026498858,1736.0,-5,0,32.56248630000001,37.37018780000003,56.113034800000015,20.135132999999996,16.631589600000005
202511201026498858,1736.0,-5,5,40.36316775000002,36.79675780000002,55.75140100000003,35.00175140000001,33.90276079999999
202511201026498858,1736.0,-5,10,48.207414050000004,37.39298740000004,56.07800879999995,50.72745859999998,48.63120140000005
202511201026498858,1736.0,0,-10,23.803976849999977,25.396902199999978,44.28994519999996,12.450154199999973,13.078905799999983
202511201026498858,1736.0,0,-5,17.967896350000018,23.356018399999996,42.487307400000056,4.302199400000018,1.7260602000000063
202511201026498858,1736.0,0,0,25.648720199999985,23.276261399999974,42.14451699999995,19.9287642,17.245338200000013
202511201026498858,1736.0,0,5,33.76891055,23.458307600000033,42.49836459999997,35.37935700000003,33.73961299999996
202511201026498858,1736.0,0,10,40.78514595000002,22.481491999999978,41.12869480000008,51.254056800000036,48.27634019999998
202511201026498858,1736.0,5,-10,14.10438449999998,6.15630699999997,24.89980500000001,10.383293999999978,14.97813199999996
202511201026498858,1736.0,5,-5,9.195861949999994,5.741098999999986,24.696855200000027,4.3550072,1.9904863999999634
202511201026498858,1736.0,5,0,16.842483950000002,5.714963400000033,24.39360240000001,20.398939399999996,16.86243059999997
202511201026498858,1736.0,5,5,24.598989549999988,4.942992999999888,23.96933100000001,36.006877200000034,33.47675700000002
202511201026498858,1736.0,5,10,32.46803000000001,5.685305800000014,24.29248080000002,50.9321532,48.96218020000001
202511201026498858,1736.0,10,-10,10.984762099999989,6.630306000000019,12.192923999999948,11.415270399999963,13.700548000000026
202511201026498858,1736.0,10,-5,6.409304099999997,8.222207400000025,10.819764599999962,4.9776803999999855,1.6175640000000158
202511201026498858,1736.0,10,0,14.098365550000006,7.482264199999963,11.254021600000033,19.682651600000007,17.97452480000002
202511201026498858,1736.0,10,5,22.174719800000002,8.368416800000023,10.62182899999998,36.2977758,33.41085760000001
202511201026498858,1736.0,10,10,29.644400250000007,9.061044400000037,9.4896968,51.66531960000002,48.361540199999965
202511201026498859,1725.0,-10,-10,32.0534042,31.237979399999993,29.869297800000005,26.473971399999982,40.632368200000016
202511201026498859,1725.0,-10,-5,23.550163199999965,31.155439799999975,29.97043899999995,11.11842200000001,21.956351999999924
202511201026498859,1725.0,-10,0,18.601901049999974,31.066798800000015,29.675581199999897,4.917281399999979,8.74794280000001
202511201026498859,1725.0,-10,5,22.635183649999988,31.274128399999974,30.06402959999996,20.131784599999992,9.07079200000003
202511201026498859,1725.0,-10,10,30.17733069999999,31.46856340000004,30.196646399999963,36.706229400000026,22.33788359999994
202511201026498859,1725.0,-5,-10,24.44790969999999,16.163146599999983,14.749355999999988,26.37759200000003,40.50154419999994
202511201026498859,1725.0,-5,-5,15.821589750000005,15.73343960000002,14.612848200000007,12.562884999999984,20.377186200000004
202511201026498859,1725.0,-5,0,10.978813000000002,15.713272199999983,14.300725200000034,5.154407399999991,8.746847200000001
202511201026498859,1725.0,-5,5,14.6953957,15.915750399999979,14.389507999999978,20.15978419999999,8.316540200000054
202511201026498859,1725.0,-5,10,22.268965300000012,15.81315380000001,14.343764200000033,36.28403059999996,22.634912600000053
202511201026498859,1725.0,0,-10,16.36514469999998,0.384547799999973,0.7890935999999783,26.385444399999983,37.90149299999998
202511201026498859,1725.0,0,-5,8.685536799999994,0.43878420000005464,1.5451581999999235,11.646533600000044,21.111671199999954
202511201026498859,1725.0,0,0,3.246734599999985,0.13472279999996312,1.1017695999999888,5.364307799999983,6.386138200000005
202511201026498859,1725.0,0,5,7.770911849999988,0.4355953999999656,1.562137199999961,19.535351000000013,9.55056380000001
202511201026498859,1725.0,0,10,15.9120901,0.4773359999999684,1.676722000000018,37.31593500000004,24.178367399999978
202511201026498859,1725.0,5,-10,24.410982550000018,16.186415400000033,17.378816200000074,25.77003540000005,38.30866319999991
202511201026498859,1725.0,5,-5,16.813559100000013,16.788217600000007,17.925239000000012,11.426756000000045,21.114023799999995
202511201026498859,1725.0,5,0,12.048055750000009,17.167937799999983,18.306871000000047,5.969224999999983,6.7481892000000245
202511201026498859,1725.0,5,5,15.41532465000002,15.534992999999986,17.146662200000083,20.588325400000052,8.391317999999956
202511201026498859,1725.0,5,10,23.99056149999999,16.541021399999998,17.907324599999992,37.06347839999999,24.450421599999984
202511201026498859,1725.0,10,-10,30.838573350000008,29.134964799999988,30.362857600000005,25.616575799999985,38.23989520000005
202511201026498859,1725.0,10,-5,22.848583150000014,28.908670200000053,30.13472059999999,11.991834400000016,20.359107399999992
202511201026498859,1725.0,10,0,17.793476899999984,29.057365400000027,30.325608999999986,5.6113705999999635,6.179562599999963
202511201026498859,1725.0,10,5,22.227731749999982,29.0635816,30.298126199999977,19.502444200000014,10.046774999999936
202511201026498859,1725.0,10,10,30.72276069999997,29.755605999999943,31.051725799999947,37.319248000000016,24.764462999999974
202511201026498860,1704.0,-10,-10,74.83078120000002,124.98886880000005,115.1273678,31.29579040000001,27.91109780000004
202511201026498860,1704.0,-10,-5,67.10886275000001,125.19674600000008,115.32981700000002,14.460608999999977,13.448278999999957
202511201026498860,1704.0,-10,0,60.07476775,123.96405000000004,113.6177130000001,1.1705979999999272,1.5467099999999618
202511201026498860,1704.0,-10,5,68.69255915000001,124.56466679999998,114.70490300000006,17.46878479999996,18.031882000000017
202511201026498860,1704.0,-10,10,74.64701335,123.63774740000004,113.13701399999994,29.131212000000005,32.68208000000004
202511201026498860,1704.0,-5,-10,67.05456294999996,109.55897639999993,99.66134959999994,31.634459200000016,27.36346659999999
202511201026498860,1704.0,-5,-5,59.169318649999965,109.4636376,99.56178619999991,14.609337799999981,13.042512999999985
202511201026498860,1704.0,-5,0,53.34260764999998,110.46926920000001,100.03500760000001,1.3482335999999122,1.5179201999999805
202511201026498860,1704.0,-5,5,61.13356695000001,109.4219564,99.37353740000003,17.454515000000036,18.284258999999974
202511201026498860,1704.0,-5,10,68.12916849999999,110.54285699999994,100.00529200000004,28.89287300000001,33.07565199999999
202511201026498860,1704.0,0,-10,58.92125974999997,93.401658,83.47922599999993,31.02616999999998,27.777984999999944
202511201026498860,1704.0,0,-5,51.063961799999994,93.38495439999997,83.47180059999997,13.836165200000028,13.562926999999991
202511201026498860,1704.0,0,0,44.198862000000005,91.99193339999997,81.5852002,1.998375200000055,1.2199391999999762
202511201026498860,1704.0,0,5,52.9354975,92.81652000000008,82.90748299999996,17.865843999999925,18.152143000000024
202511201026498860,1704.0,0,10,58.869669699999996,91.8753067999999,81.34082700000008,29.4491462,32.8133988
202511201026498860,1704.0,5,-10,51.11666794999998,78.0905447999999,68.01413239999997,30.087260400000012,28.274734200000033
202511201026498860,1704.0,5,-5,43.32724289999995,78.12780599999996,68.0382259999999,14.118927999999986,13.024011599999971
202511201026498860,1704.0,5,0,37.61538375000001,78.72069299999998,68.24903300000005,1.8738650000000239,1.6179439999999663
202511201026498860,1704.0,5,5,45.37424625,77.66432600000007,67.57629399999996,17.99038399999995,18.26598100000001
202511201026498860,1704.0,5,10,52.35627694999992,78.76683679999992,68.20999299999994,29.18860799999993,33.259669999999915
202511201026498860,1704.0,10,-10,42.95829259999999,61.72967479999998,51.75003439999996,30.6697856,27.683675600000036
202511201026498860,1704.0,10,-5,35.108878600000004,61.74206499999991,51.76430200000004,13.53376100000003,13.39538640000003
202511201026498860,1704.0,10,0,28.641193400000002,60.61981500000006,50.12230879999997,1.835724399999981,1.9869253999999956
202511201026498860,1704.0,10,5,37.1340174,61.00285300000005,51.03620139999998,18.296270800000002,18.200744399999962
202511201026498860,1704.0,10,10,43.24077300000005,60.41041500000006,49.83511700000008,29.41221900000005,33.305341
202511201026498861,1679.0,-10,-10,67.26664550000001,107.31657880000003,99.09704779999993,31.74988440000004,30.903071000000022
202511201026498861,1679.0,-10,-5,59.54032874999999,107.26137919999992,99.46379620000002,17.96912880000002,13.467010800000002
202511201026498861,1679.0,-10,0,51.69390045,107.07738420000001,98.84406700000004,0.14214779999997512,0.7120028000000047
202511201026498861,1679.0,-10,5,59.63014169999999,107.19296159999995,99.36486679999999,13.483120799999984,18.47961760000003
202511201026498861,1679.0,-10,10,67.29962909999998,106.68929519999998,98.51239939999995,31.50896359999997,32.487858199999984
202511201026498861,1679.0,-5,-10,58.76019925000001,90.43514200000004,82.20841999999993,31.186058000000003,31.21117700000002
202511201026498861,1679.0,-5,-5,50.73438080000004,89.80043580000006,81.99901640000003,17.513306800000056,13.624764200000026
202511201026498861,1679.0,-5,0,43.38227925000001,90.332768,82.08242100000007,0.4324309999999514,0.6814970000000358
202511201026498861,1679.0,-5,5,51.058003399999976,89.9221818,82.06794939999995,13.78671539999998,18.45516699999998
202511201026498861,1679.0,-5,10,59.03116425,90.03408619999996,81.83272300000007,31.588993800000004,32.66885399999997
202511201026498861,1679.0,0,-10,51.2236306,75.4912116,67.2269984,31.3694522,30.806860200000006
202511201026498861,1679.0,0,-5,43.46513439999998,75.38032539999995,67.5435066,17.345443400000022,13.59126219999996
202511201026498861,1679.0,0,0,35.82550054999997,75.11801799999989,66.84777400000007,0.618977199999972,0.7172329999999647
202511201026498861,1679.0,0,5,43.780389,75.26591819999999,67.39697140000003,14.179706600000008,18.278959799999985
202511201026498861,1679.0,0,10,51.520720100000005,74.9217788,66.69535799999998,31.823257400000035,32.642486199999986
202511201026498861,1679.0,5,-10,42.720404499999994,58.48953179999999,50.35211000000004,30.96324739999998,31.076728799999977
202511201026498861,1679.0,5,-5,34.86708615,58.32560640000006,50.46554059999998,17.301734799999963,13.37546279999999
202511201026498861,1679.0,5,0,27.543412249999996,58.43333800000005,50.268260799999965,0.6897991999999931,0.7822509999999738
202511201026498861,1679.0,5,5,35.29601035,58.17419159999999,50.27930540000002,14.169409999999994,18.561134399999993
202511201026498861,1679.0,5,10,43.19119135000001,58.28848579999999,50.028801600000044,31.990677200000004,32.456800799999996
202511201026498861,1679.0,10,-10,35.29837999999998,43.784801000000016,35.591363,30.869076999999947,30.948278999999964
